product_id	product_sku	product_name	product_status	product_slug	description	description_status	description_source	specifications	specification_count	specification_status	specifications_source	specifications_confidence	completeness_status	needs_review	review_reasons	content_sha256	excerpt_sha256
22346	BOT-LP-02-02	BOTE OKA PERFORADA	publish	bote-oka-perforada-2		missing		Largo: 0.50 m; Ancho: 0.35 m; Alto: 0.90 m; Capacidad: 105 personas	4	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	a38d8a9dcea1267b7f24735e99c393d4a9c957a7ae7de71164b5c7bf6b63d3cd
22348	BOT-00-04-00	BOTE TRIANGULAR	publish	bote-triangular		missing		Largo: 0.50 m; Ancho: 0.35 m; Alto: 0.90 m; Capacidad: 105 personas	4	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	4d7ef79c36b9bd31051cb68827a1a9e45818eb1e43b5912aced3161cb559f5c5
22359	BAN-MA-01-00	BANCA CIRCULAR JUNKO	publish	banca-circular-plastimadera-junko		missing		Alto: 0.45 m; Diámetro: 2.70 m Ancho asiento: 0.45 m; Capacidad: 10 personas; Material: Metal y madera natural *No incluye árbol	4	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	17a03bf0c560563e6f17044bd7d1bc187fd3f51d772aa1993dcc123b184768e9
22365	BAN-00-10-00	BANCA CIRCULAR CON ASIENTO	publish	banca-circular-con-asiento		missing		Largo: 1.85 m; Ancho: 0.60 m; Alto: 1.90 m; Capacidad: 2 personas; Material: Acero	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	224449516786a0a4c89285b75b85baa2bdcbeb3a34ec6dd583c2a20decdbe6ea
22370	COL-00-01-00	2 COLUMPIOS ARIA	publish	2-columpios-aria		missing		Largo: 3.20 m; Ancho: 1.60 m; Alto: 2.30 m; Capacidad: 2 personas; Material: Acero, acero sublimado y madera natural	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	f0d033766cf5997d90bf50fcaca8c0b0c28bf7d30e844aa569db7d00b2fa46f7
22386	BAN-CR-05-00	BANCA VINSONS B	publish	banca-vinsons-b		missing		Largo: 1.00 m; Ancho: 0.50 m; Alto: 0.80 m Ancho asiento: 0.30 m; Capacidad: 2 personas; Material: fibra de vidrio	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	898a29b987d074948bd95cf57cc53ea19c1410c330ff8c1895aff01a108989e6
22393	MES-LP-04-00	4 MESAS PICNIC CON PERGOLA	publish	4-mesas-picnic-con-pergola		missing		Largo: 4.40 m; Ancho: 4.40 m; Alto: 2.60 m; Capacidad: 16 personas; Material: Metal y lámina troquelada	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	30803957bc415a953cf4faf315d46be812794d17947b9855cee95e49970fdf63
22396	SEÑ-00-14-00	MESA MAPA	publish	mesa-mapa		missing		Largo: 1.20 m; Ancho: 0.40 m; Alto: 1.35 m *Incluye impresión etiqueta antivandálica personalizable 1 cara.	3	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	17479d093740c760a100c4bde1207a6222e5bc67ffdaab984e0504d5a3824cd3
22401	SEÑ-PT-02-00	TOTEM CON LUZ	publish	totem-con-luz		missing		Largo: 0.70 m; Ancho: 0.40 m; Alto: 2.30 m *Incluye impresión etiqueta antivandálica personalizable 1 cara.	3	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	d18dbddf19545bd8c5a3e5158e862d7dbb262129fe2bad88f184faf708a096eb
22403	SEÑ-00-15-00	SEÑALETICA TOTEM	publish	senaletica-totem		missing		Largo: 0.65 m; Ancho: 0.40 m; Alto: 1.20 m *Incluye impresión etiqueta antivandálica personalizable 1 cara.	3	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	fe8b8d16d7d9adc3c2644bc4a8f161d6f4400b8913f1284be9236c298cae79dd
22405	SEÑ-PL-01-00	SEÑALETICA PLASTIPANEL 50 X 25 CM	publish	senaletica-plastipanel-50-x-25-cm		missing		Largo: 0.50 m; Ancho: 0.25 m	2	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	800496ffc96559449114a3bdcd544db8ff83b0594300fb81a931060cd8a3ee1c
22413	TER-PP-01-00	TERRAZA	publish	terraza		missing		Largo: 2.90 m; Ancho: 2.40 m; Alto: 3.30 m; Capacidad: 8 personas; Material: Acero y plastimadera premium	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	3808359c0696d397f7c514635fc60a30071ae411a8285028a56d4a633ff689eb
22415	MES-PP-02-00	MESA PICNIC 3/3	publish	mesa-picnic-3-3-plastimadera-premium		missing		Largo: 2.10 m; Ancho: 2.00 m; Alto: 0.85 m; Capacidad: 6 personas; Material: Acero y plastimadera premium	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	30a4f031eb40382b119f319a9a384f21e2f51ffb262fcdaca321c097e751a794
22417	MES-PP-01-00	MESA CUBI	publish	cubi-mesa-plastimadera-premium		missing		Largo: 2.60 m; Ancho: 1.45 m; Alto: 2.00 m; Capacidad: 6 personas; Material: Acero y plastimadera premium	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	a105bb59c3862dc09826f15eaf51f446c882a886dae11658d47d20b866e20037
22419	CMT-520P	JARDINERA BAJA	publish	jardinera-baja		missing		Largo: 0.55 m; Ancho: 0.25 m; Alto: 0.20 m; Material: Concreto prefabricado	4	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	ff006b32bdc63b404e2e5deb301ff008fd6b4209d7cffc27b4a0501c432ca3fc
22421	CMT-320P	MACETA TRAPECIO	publish	maceta-trapecio-2		missing		Largo: 0.80 m; Ancho: 0.30 m; Alto: 0.35 m	3	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0bcc1892cab35a39f09bbe1b4678872f0e76dc102556e9025da36218026fa7e5
22422	CMT-420P	MACETA ALTA	publish	maceta-alta		missing		Largo: 0.45 m; Ancho: 0.45 m; Alto: 0.80 m	3	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	1f0f4cf457fa26f5b7c6a583a755bb962ca4b55588d826ef7874449a62b13550
22424	CMT-220P	MACETA REDONDA	publish	maceta-redonda		missing		Largo: 0.20 m; Ancho: 0.15 m; Alto: 0.70 m	3	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	22fea7a2d1ea33aa93f01d08171a15a7cbce712617b1d9ee3ced6074b7733547
22429	BOL-00-05-00	"BOLARDO METALICO 6"" 80CM ALTURA"	publish	bolardo-metalico-6-80cm-altura-2		missing		Largo: 0.15 m; Ancho: 0.15 m; Alto: 0.80 m *Incluye cinta reflejante	3	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	ad7626fa46ca5fbae5ea6470145c1515fe66385b98587aede5b07767674a51dc
22431	BOL-PT-01-00	BOLARDO CON LUZ	publish	bolardo-con-luz		missing		Largo: 0.18 m; Ancho: 0.18 m; Alto: 0.94 m	3	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	ccc0dcf9c70142969d66665c068ae4972b4363650e16bb1172e139ea1085d907
22667	COL-AB-04-00	COLUMPIO PP EN A CON 4 ASIENTOS DE BANDA	publish	columpio-de-pp-con-4-canastillas		missing		Largo: 4.30 m; Ancho: 1.60 m; Alto: 2.70 m; Área mínima: 7.95 m × 5.20 m; Capacidad: 4 personas	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	9b2434369710f66165fc8edc0964febcb215f9cda24d1999662056cc73d4d8ef
24629	BOT-LP-01-01	BOTE PARANA DOBLE	publish	bote-parana-doble		missing		Largo: 0.85 m; Ancho: 0.40 m; Alto: 1.00 m; Capacidad: 60 personas; Material: Metal	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	06421c1b24ee24a1954fa3d7dd598dd0ce1120800456472c364202a021139c38
24631	BOT-00-01-01	BOTE CENTRO HISTORICO DOBLE	publish	bote-centro-historico-doble-bal-172d-2-0		missing		Largo: 0.70 m; Ancho: 0.30 m; Alto: 1.25 m; Capacidad: 30 personas	4	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	9033624aa0cd2033d27ef17656cb2ef6115818fa666704de3aa9d89b36279bb8
24871	SUB-MA-01-00	SUBE Y BAJA DE MADERA NATURAL	publish	sube-y-baja-de-madera-natural		missing		Largo: 3.30 m; Ancho: 0.60 m; Alto: 0.80 m; Área mínima: 6.90 m × 2.10 m; Capacidad: 4 personas	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	438dba01d9ef563e7a6fc0cc3e07946cd74aee26ea969bd025b40947cbfe5a69
24883	EJE-EM-01-00	EJERCITADOR DE PIERNAS MEDIUM	publish	ejercitador-de-piernas-medium		missing		Largo: 2.20 m; Ancho: 0.90 m; Alto: 2.00 m; Área mínima: 3.20 m × 1.60 m; Capacidad: 2 personas	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	c16bfb724b1588fa004db9ab76eeeb7e1affa1b7957d5192ce0fadf9568df73d
24885	EJE-EM-02-00	EJERCITADOR ABDOMINALES MEDIUM	publish	ejercitador-abdominales-medium		missing		Largo: 1.25 m; Ancho: 1.45 m; Alto: 2.00 m; Área mínima: 2.25 m × 2.45 m; Capacidad: 2 personas	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	81d8d77cea6febd7ea470a727ddb76ce0ac94270b90fda869ef88cdf2010d3ac
24887	EJE-EM-03-00	EJERCITADOR ELIPTICA MEDIUM	publish	ejercitador-eliptica-medium		missing		Largo: 1.25 m; Ancho: 1.45 m; Alto: 2.00 m; Área mínima: 2.25 m × 2.45 m; Capacidad: 2 personas	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	9408d1aea9b9695d23b29872428a57368d311d19ede952574671da4d14ad82fa
24889	EJE-EM-04-00	EJERCITADOR CAMINADORA MEDIUM	publish	ejercitador-caminadora-medium		missing		Largo: 2.30 m; Ancho: 0.60 m; Alto: 2.00 m; Área mínima: 3.30 m × 1.60 m; Capacidad: 2 personas	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	d24440fde927ae4b66ce71509a5b1201a74c9acf2caa41f92dcbe68087b85343
24891	EJE-EM-05-00	EJERCITADOR POTRO MEDIUM	publish	ejercitador-potro-medium		missing		Largo: 1.75 m; Ancho: 1.25 m; Alto: 2.00 m; Área mínima: 2.75 m × 2.20 m; Capacidad: 2 personas	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	ee89fa2037892f4a65475b5edb656d58d1bb115d19f4cede5917d61833c5a5a4
24893	EJE-EM-06-00	EJERCITADOR BARRAS PARALELAS MEDIUM	publish	ejercitador-barras-paralelas-medium		missing		Largo: 1.45 m; Ancho: 0.60 m; Alto: 2.00 m; Área mínima: 2.45 m × 1.60 m; Capacidad: 2 personas	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	528d80f3dcf7ec62c6ddfbfd3c83548ab4e96156837fdb5b6e633fb8e572b5a2
24895	EJE-EM-07-00	EJERCITADOR BRAZOS Y MUÑECAS MEDIUM	publish	ejercitador-brazos-y-munecas-medium		missing		Largo: 0.75 m; Ancho: 0.95 m; Alto: 2.00 m; Área mínima: 1.75 m × 1.95 m; Capacidad: 2 personas	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	471ff5a08f96a070b3cb7240f20c81845fee758751fd5779a82e1f7e53d01754
24897	EJE-EM-08-00	EJERCITADOR MOVIMIENTO DE CINTURA MEDIUM	publish	ejercitador-movimiento-de-cintura-medium		missing		Largo: 1.20 m; Ancho: 0.60 m; Alto: 2.00 m; Área mínima: 2.20 m × 1.60 m; Capacidad: 2 personas	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	5cb72004bc81d3beb902da48bad0f1dd5f07ec7bfd6d4c0f05ef847477366149
24899	EJE-EM-09-00	EJERCITADOR SURFER MEDIUM	publish	ejercitador-surfer-cintura-medium		missing		Largo: 1.20 m; Ancho: 0.60 m; Alto: 2.00 m; Área mínima: 2.20 m × 1.60 m; Capacidad: 2 personas	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	84cdc52be4d80c0fefb7e8db462f72d9964b3c26e48299da5f56f94c13187386
24901	EJE-EM-10-00	EJERCITADOR DE BRAZO MEDIUM	publish	ejercitador-de-brazo-medium		missing		Largo: 2.45 m; Ancho: 0.85 m; Alto: 2.00 m; Área mínima: 3.45 m × 1.85 m; Capacidad: 2 personas	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	5a1b5d72bddbf3010c89bff7c24b9181fa36c01209a1f7d89d4248fc25a7279d
25233	EOS-MA-01-00	Juego MADERA A	publish	modulo-madera-a		missing		Largo: 11.00 m; Ancho: 5.35 m; Alto: 3.70 m; Área mínima: 13.10 m × 10.90 m; Capacidad: 28 personas	5	structured	post_excerpt	high	missing_description	no		340b818443a15de9da103b50976e371cbe8c3c67b33ba02ad84d257c3fd2d3af	2d0b0e7c6c44f810cdd510ac2f4b3f96ef81cfa0bc06aea88600bb21be9bf31d
25243	BOA-PT-01-00	Pixel Board	private	pixel-board		missing		Largo: 1.10 m; Ancho: 0.20 m; Alto: 1.50 m; Capacidad: 2 personas; Material: 15 tubos de acrílico *Solo para interiores, instalación especializada	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	1a3d66ba8619ca5fdc67e254aec25e6a7abf7ec32aef71f99e95889634fb8d74
28389			draft			missing			0	missing		none	missing_both	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
28647	EJE-BA-21-00	Ejercitador barras paralelas	private	ejercitador-barras-paralelas		missing		Largo: 2.9 m; Ancho: 1.3 m; Alto: 1.3 m Área segura: 2.30 m × 1.70 m; Capacidad: Una personas	4	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	66a4c2ddaf374aa558f23d9068067e53ec8ff7963959776c865d02c24f50b4da
28651	EJE-ID-49-00	GIMNASIO GRANDE DE BARRAS AL AIRE LIBRE	publish	gimnasio-grande-de-barras-al-aire-libre		missing		Largo: 9.00 m; Ancho: 4.65 m; Alto: 3.30 m Área segura: 12.60 m × 3.95 m; Capacidad: 15 personas	4	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	02537426c5b544d23fa9a4388a5d960b28ea343904158bf2200391cbc9aee481
28654	EJE-ID-50-00	Gimnasio mediano de barras al aire libre	publish	gimnasio-mediano-de-barras-al-aire-libre		missing		Largo: 7.75 m; Ancho: 3.40 m; Alto: 1.85 m Área segura: 11.35 m × 7 m; Capacidad: 10 personas	4	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	b8f9f499bfb3e7874b7b0c005116e065148ab70f17c499c1bc9666798a8036c2
28664	EJE-ID-52-00	PARED MILITAR	publish	pared-militar		missing		Largo: 2.41 m; Ancho: 1.45 m; Alto: 2.84 m Área segura: 6 m × 6.05 m	3	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	b5a87daa48e9f3b78818cdf1dc9cccece588a7957939076fad34096e73906107
28674	EJE-ID-05-01	EJERCITADOR BANCO ABDOMINAL HORIZONTAL	publish	ejercitador-banco-abdominal-horizontal		missing		Largo: 1.53 m; Ancho: 1.30 m; Alto: 0.75 m Área segura: 3.53 m × 2.30 m; Capacidad: 1 persona	4	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	4e25ed6b99d5232eacd0071520f3e795b6a766730a9e5445ee516c58c90a7879
28676	EJE-ID-06-00	Ejercitador Banco Abdominal Inclinado	publish	ejercitador-banco-abdominal-inclinado		missing		Largo: 2.05 m; Ancho: 1.25 m; Alto: 1.25 m Área segura: 3.05 m × 2.25 m; Capacidad: 1 persona	4	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	21c2d48454e605894c292993df9072b3b483d73d867af09769b6fc9ce7829f3f
29276	ARC-6472	Pista de Skate ARC-6472	publish	pista-de-skate-arc-6472		missing		Largo: 24.38 m; Ancho: 12.19 m; Área total: 297.29 m²	3	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	4eca6da68a41b1819f148d2db36347aa1877385ecb7df60e6d7f686da34630b8
29280	ARC-5911	Pista de Skate ARC-5911	publish	pista-de-skate-arc-5911		missing		Largo: 20.24 m; Ancho: 7.01 m; Área total: 141.88 m²	3	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	50290b1b15725903340c8a8497d5a5c87466e5596098b95e31fc11a7ac510589
29281	ARCPT-01	Speed ring	publish	speed-ring		missing		Dimensiones: 16.7 m × 6.4 m	1	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	ad92adcf91b15aa1b000b41570fd85aa709a032a87448cb739a25cd59a8b966d
29284	ARCPT-02	Triple Threat	publish	triple-threat		missing		Dimensiones: 16.7 m × 15.2 m	1	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	c0ec89b2e42ce3d9a210a4b88f740446d60641efda633ceace4e4fa0809dc192
29373	CPL-124	BANCA GRAPA	publish	banca-grapa		missing		Largo: 1.50 m; Ancho: 0.50 m; Alto: 0.50 m; Capacidad: 2 personas; Materiales: Concreto arquitectónico pulido	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bee1474fbd5be0218ee8f2dde71fb1698d10765a73b87c4e77b27a8e88afd770
29376		Banco Cubo	private			missing			0	missing		none	missing_both	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
29377	CPL-224	BANCA CUBO	publish	banco-cubo		missing		Largo: 0.45 m; Ancho: 0.45 m; Alto: 0.45 m; Capacidad: 1 persona; Materiales: Concreto arquitectónico pulido	5	structured	post_excerpt	medium	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2a9c54605352135480913b2c69b0fc11f13c348a1444ea1f3e2fa39e9e441870
29380	CPL-324	BANCA LINGOTE	publish	banca-lingote		missing		Largo: 1.80 m; Ancho: 0.60 m; Alto: 0.45 m; Capacidad: 3 personas; Material: Concreto arquitectónico pulido	5	structured	post_excerpt	medium	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	9be30362c53949ed8550188c9b5560d1ccf504b4056e9ba4cbc93c1454c6274b
29383	CPL-424	MESA DE AJEDREZ DE CONCRETO	publish	mesa-de-ajedrez-de-concreto		missing		Largo: 0.80 m; Ancho: 0.80 m; Alto: 0.75 m; Capacidad: 4 personas; Materiales: Concreto arquitectónico pulido	5	structured	post_excerpt	medium	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	4f1e47a95f1667bb26cd92d2fbb603420dd89fc196fd0759daefe70ef8342620
30487	KOM-COR203301-1101	Twister inclusivo	publish	twister-inclusivo		missing			0	missing		none	missing_both	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
30490	KOM-ELE400024-3717F	Spinner bowl	publish	spinner-bowl		missing			0	missing		none	missing_both	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
30492	KOM-PCM157-0205	Carrusel inclusivo	publish	carrusel-inclusivo		missing			0	missing		none	missing_both	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
30494	KOM-PCM153-0902	Carrusel 3 asientos	publish	carrusel-3-asientos		missing			0	missing		none	missing_both	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
30496	KOM-PCM159-1001	Wehopper	publish	wehopper		missing			0	missing		none	missing_both	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
30498	KOM-M98401-1011	Columpio péndulo	publish	columpio-pendulo		missing			0	missing		none	missing_both	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
30500	KOM-BLX410501-3717	Bloqx 5	publish	bloqx-5		missing			0	missing		none	missing_both	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
30502	KOM-GXY916021-3417	Supernova	publish	supernova		missing			0	missing		none	missing_both	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
30504	KOM-PCM200432-0901	Mega deck doble con torre	publish	mega-deck-doble-con-torre		missing			0	missing		none	missing_both	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
30506	KOM-CRP812001-0404	Domo sensorial	publish	cupula-sensorial		missing			0	missing		none	missing_both	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
30508	KOM-COR175101-0403	Mariposa, physical	publish	mariposa-physical		missing			0	missing		none	missing_both	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
30510	KOM-CRP812501-0404	Domo explorer	publish	cupula-explorer		missing			0	missing		none	missing_both	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
30513	KOM-CRP810201-0903	Mini cúpula con tobogan	publish	mini-cupula-con-tobogan		missing			0	missing		none	missing_both	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
30515	KOM-PCT310321-0901	Giant palacio l+xl & torre mediana	publish	giant-palacio-lxl-torre-mediana		missing			0	missing		none	missing_both	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
30517	KOM-NRO2008-1001	El castillo de la bruja	publish	el-castillo-de-la-bruja		missing			0	missing		none	missing_both	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
30519	KOM-NRO836-1201	Cupula jungla	publish	cupula-jungla		missing			0	missing		none	missing_both	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
30521	KOM-PCM112821-0901	Castillo con torre de vigía	publish	castillo-con-torre-de-vigia		missing			0	missing		none	missing_both	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
30523	KOM-PCM113221-0901	Barco man-o-war	publish	barco-man-o-war		missing			0	missing		none	missing_both	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
30525	KOM-KPL400722-0902	Cuatro torres con tobogan de tubo	publish	cuatro-torres-con-tobogan-de-tubo		missing			0	missing		none	missing_both	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
30527	KOM-PCM103031-0901	Torre de juego con rampa	publish	torre-de-juego-con-rampa		missing			0	missing		none	missing_both	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
30529	KOM-PCM81121-0950	Duo climber	publish	duo-climber		missing			0	missing		none	missing_both	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
30532	KOM-NRO2005-1001	Torre de los magos doble	publish	torre-de-los-magos-doble		missing			0	missing		none	missing_both	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
30534	KOM-NRO542-1021	Barco explorador mediano	publish	barco-explorador-mediano		missing			0	missing		none	missing_both	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
