product_id	product_sku	product_name	product_status	spec_key	spec_label	value_text	value_1	value_2	unit	source	source_confidence	ordinal	raw_label	raw_value
6708	LET-PT-04-00	LETRA POLICARBONATO Y LUZ 3.00 M DE ALTO	publish	height	Alto	3.00 m	3.00		m	post_excerpt	medium	1	Alto	3.00 m
6708	LET-PT-04-00	LETRA POLICARBONATO Y LUZ 3.00 M DE ALTO	publish	materials	Material	Metal y acrílico				post_excerpt	medium	2	Material	Metal y acrílico
6709	LET-PT-01-00	LETRA ACRILICO Y LUZ 1.20 M DE ALTO CON BASE	publish	height	Alto	1.20 m	1.20		m	post_excerpt	medium	1	Alto	1.20 m
6709	LET-PT-01-00	LETRA ACRILICO Y LUZ 1.20 M DE ALTO CON BASE	publish	materials	Material	Metal y acrílico				post_excerpt	medium	2	Material	Metal y acrílico
6710	LET-PT-02-00	LETRA ACRILICO Y LUZ 1.50 M DE ALTO CON BASE	publish	height	Alto	1.50 m	1.50		m	post_excerpt	medium	1	Alto	1.50 m
6710	LET-PT-02-00	LETRA ACRILICO Y LUZ 1.50 M DE ALTO CON BASE	publish	materials	Material	Metal y acrílico				post_excerpt	medium	2	Material	Metal y acrílico
6712	TEC-AC-01-00	TECHO SOMBRA DE COLOR 12 ACRILICO	publish	length	Largo	7.30 m	7.30		m	post_excerpt	medium	1	Largo	7.30 m
6712	TEC-AC-01-00	TECHO SOMBRA DE COLOR 12 ACRILICO	publish	width	Ancho	1.60 m	1.60		m	post_excerpt	medium	2	Ancho	1.60 m
6712	TEC-AC-01-00	TECHO SOMBRA DE COLOR 12 ACRILICO	publish	height	Alto	2.65 m	2.65		m	post_excerpt	medium	3	Alto	2.65 m
6712	TEC-AC-01-00	TECHO SOMBRA DE COLOR 12 ACRILICO	publish	materials	Material	Metal y acrílico				post_excerpt	medium	4	Material	Metal y acrílico
6713	EOS-PR-12-00	Juego Utah (EOS-515 7.0)	private	length	Largo	5.10 m	5.10		m	post_excerpt	high	1	Largo	5.10 m
6713	EOS-PR-12-00	Juego Utah (EOS-515 7.0)	private	width	Ancho	5.00 m	5.00		m	post_excerpt	high	2	Ancho	5.00 m
6713	EOS-PR-12-00	Juego Utah (EOS-515 7.0)	private	height	Alto	4.40 m	4.40		m	post_excerpt	high	3	Alto	4.40 m
6713	EOS-PR-12-00	Juego Utah (EOS-515 7.0)	private	minimum_area	Área mínima	8.70 m × 8.60 m	8.70	8.60	m	post_excerpt	high	4	Área mínima	8.70 m x 8.60 m
6713	EOS-PR-12-00	Juego Utah (EOS-515 7.0)	private	capacity	Capacidad	16 personas	16		persona	post_excerpt	high	5	Capacidad	16 niños
6715	TEC-PT-02-00	TECHO SOLAR	publish	length	Largo	2.60 m	2.60		m	post_excerpt	medium	1	Largo	2.60 m
6715	TEC-PT-02-00	TECHO SOLAR	publish	width	Ancho	2.60 m	2.60		m	post_excerpt	medium	2	Ancho	2.60 m
6715	TEC-PT-02-00	TECHO SOLAR	publish	height	Alto	2.70 m	2.70		m	post_excerpt	medium	3	Alto	2.70 m
6715	TEC-PT-02-00	TECHO SOLAR	publish	materials	Material	Metal, lámina troquelada, paneles solares (conexión USB, puertos de carga)				post_excerpt	medium	4	Material	Metal, lámina troquelada, paneles solares (conexión USB, puertos de carga)
6721	BAN-PM-10-00	BANCA CENTRO HISTORICO CON PLASTIMADERA	publish	length	Largo	1.30 m	1.30		m	post_excerpt	medium	1	Largo	1.30 m
6721	BAN-PM-10-00	BANCA CENTRO HISTORICO CON PLASTIMADERA	publish	width	Ancho	0.60 m	0.60		m	post_excerpt	medium	2	Ancho	0.60 m
6721	BAN-PM-10-00	BANCA CENTRO HISTORICO CON PLASTIMADERA	publish	height	Alto	1.00 m	1.00		m	post_excerpt	medium	3	Alto	1.00 m
6723	EOS-PR-13-00	Juego Minnesota (EOS-PR-13-00)	private	length	Largo	9.30 m	9.30		m	post_excerpt	high	1	Largo	9.30 m
6723	EOS-PR-13-00	Juego Minnesota (EOS-PR-13-00)	private	width	Ancho	6.10 m	6.10		m	post_excerpt	high	2	Ancho	6.10 m
6723	EOS-PR-13-00	Juego Minnesota (EOS-PR-13-00)	private	height	Alto	4.50 m	4.50		m	post_excerpt	high	3	Alto	4.50 m
6723	EOS-PR-13-00	Juego Minnesota (EOS-PR-13-00)	private	minimum_area	Área mínima	11.10 m × 7.90 m	11.10	7.90	m	post_excerpt	high	4	Área mínima	11.10 m x 7.90 m
6723	EOS-PR-13-00	Juego Minnesota (EOS-PR-13-00)	private	capacity	Capacidad	22 personas	22		persona	post_excerpt	high	5	Capacidad	22 niños
6728	DEP-00-11-00	RED Y 2 POSTES DE VOLEIBOL	publish	length	Largo	11.00 m	11.00		m	post_excerpt	high	1	Largo	11.00 m
6728	DEP-00-11-00	RED Y 2 POSTES DE VOLEIBOL	publish	width	Ancho	0.10 m	0.10		m	post_excerpt	high	2	Ancho	0.10 m
6728	DEP-00-11-00	RED Y 2 POSTES DE VOLEIBOL	publish	height	Alto	2.50 m *Incluye red	2.50		m	post_excerpt	high	3	Alto	2.50 m *Incluye red
6731	CAN-PL-07-00	BANCA DE HUESO CANINO	publish	length	Largo	1.15 m	1.15		m	post_excerpt	high	1	Largo	1.15 m
6731	CAN-PL-07-00	BANCA DE HUESO CANINO	publish	width	Ancho	0.40 m	0.40		m	post_excerpt	high	2	Ancho	0.40 m
6731	CAN-PL-07-00	BANCA DE HUESO CANINO	publish	height	Alto	0.40 m	0.40		m	post_excerpt	high	3	Alto	0.40 m
6731	CAN-PL-07-00	BANCA DE HUESO CANINO	publish	minimum_area	Área mínima	2.15 × 1.40 m	2.15	1.40	m	post_excerpt	high	4	Área mínima	2.15 x 1.40 m
6733	EOS-PR-17-00	Juego Oregon (EOS-1010 7.0)	private	length	Largo	6.65 m	6.65		m	post_excerpt	high	1	Largo	6.65 m
6733	EOS-PR-17-00	Juego Oregon (EOS-1010 7.0)	private	width	Ancho	4.00 m	4.00		m	post_excerpt	high	2	Ancho	4.00 m
6733	EOS-PR-17-00	Juego Oregon (EOS-1010 7.0)	private	height	Alto	3.35 m	3.35		m	post_excerpt	high	3	Alto	3.35 m
6733	EOS-PR-17-00	Juego Oregon (EOS-1010 7.0)	private	minimum_area	Área mínima	10.70 m × 7.80 m	10.70	7.80	m	post_excerpt	high	4	Área mínima	10.70 m x 7.80 m
6733	EOS-PR-17-00	Juego Oregon (EOS-1010 7.0)	private	capacity	Capacidad	16 personas	16		persona	post_excerpt	high	5	Capacidad	16 niños
6736	CAN-PL-01-00	TUNEL CANINO	publish	length	Largo	2.85 m	2.85		m	post_excerpt	high	1	Largo	2.85 m
6736	CAN-PL-01-00	TUNEL CANINO	publish	width	Ancho	0.75 m	0.75		m	post_excerpt	high	2	Ancho	0.75 m
6736	CAN-PL-01-00	TUNEL CANINO	publish	height	Alto	0.70 m	0.70		m	post_excerpt	high	3	Alto	0.70 m
6736	CAN-PL-01-00	TUNEL CANINO	publish	minimum_area	Área mínima	3.85 × 1.90 m	3.85	1.90	m	post_excerpt	high	4	Área mínima	3.85 X 1.90 m
6736	CAN-PL-01-00	TUNEL CANINO	publish	materials	Material	Plastipanel y metal				post_excerpt	high	5	Material	Plastipanel y metal
6738	MEV-CR-03-00	Juego GRADY	publish	length	Largo	6.76 m	6.76		m	post_excerpt	high	1	Largo	6.76 mts
6738	MEV-CR-03-00	Juego GRADY	publish	width	Ancho	4.53 m	4.53		m	post_excerpt	high	2	Ancho	4.53 mts
6738	MEV-CR-03-00	Juego GRADY	publish	height	Alto	3.9 m Área segura: 5.60 m × 10.35 m	3.9		m	post_excerpt	high	3	Alto	3.9 mts Área segura: 5.60 mts x 10.35 mts
6738	MEV-CR-03-00	Juego GRADY	publish	capacity	Capacidad	22 personas	22		persona	post_excerpt	high	4	Capacidad	22 niños
6738	MEV-CR-03-00	Juego GRADY	publish	recommended_age	Edad recomendada	6 - 12 años				post_excerpt	high	5	Edad	6 - 12 años
6739	CAN-PL-12-00	RAMPA CANINA	publish	length	Largo	3.80 m	3.80		m	post_excerpt	high	1	Largo	3.80 m
6739	CAN-PL-12-00	RAMPA CANINA	publish	width	Ancho	0.70 m	0.70		m	post_excerpt	high	2	Ancho	0.70 m
6739	CAN-PL-12-00	RAMPA CANINA	publish	height	Alto	1.75 m	1.75		m	post_excerpt	high	3	Alto	1.75 m
6739	CAN-PL-12-00	RAMPA CANINA	publish	minimum_area	Área mínima	4.80 × 1.70 m	4.80	1.70	m	post_excerpt	high	4	Área mínima	4.80 X 1.70 m
6741	CAN-PL-06-00	VALLAS CANINO	publish	length	Largo	1.35 m	1.35		m	post_excerpt	high	1	Largo	1.35 m
6741	CAN-PL-06-00	VALLAS CANINO	publish	width	Ancho	0.20 m	0.20		m	post_excerpt	high	2	Ancho	0.20 m
6741	CAN-PL-06-00	VALLAS CANINO	publish	height	Alto	0.80 m	0.80		m	post_excerpt	high	3	Alto	0.80 m
6741	CAN-PL-06-00	VALLAS CANINO	publish	minimum_area	Área mínima	2.35 × 1.20 m	2.35	1.20	m	post_excerpt	high	4	Área mínima	2.35 X 1.20 m
6747	CAN-PL-10-00	BALANCIN CANINO	publish	length	Largo	3.60 m	3.60		m	post_excerpt	high	1	Largo	3.60 m
6747	CAN-PL-10-00	BALANCIN CANINO	publish	width	Ancho	0.50 m	0.50		m	post_excerpt	high	2	Ancho	0.50 m
6747	CAN-PL-10-00	BALANCIN CANINO	publish	height	Alto	1.10 m	1.10		m	post_excerpt	high	3	Alto	1.10 m
6747	CAN-PL-10-00	BALANCIN CANINO	publish	minimum_area	Área mínima	4.60 × 1.50 m	4.60	1.50	m	post_excerpt	high	4	Área mínima	4.60 X 1.50 m
6748	CAN-PL-02-00	AROS CANINO	publish	length	Largo	1.05 m	1.05		m	post_excerpt	high	1	Largo	1.05 m
6748	CAN-PL-02-00	AROS CANINO	publish	width	Ancho	0.05 m	0.05		m	post_excerpt	high	2	Ancho	0.05 m
6748	CAN-PL-02-00	AROS CANINO	publish	height	Alto	1.55 m	1.55		m	post_excerpt	high	3	Alto	1.55 m
6748	CAN-PL-02-00	AROS CANINO	publish	minimum_area	Área mínima	2.10 × 1.10 m	2.10	1.10	m	post_excerpt	high	4	Área mínima	2.10 X 1.10 m
6750	CAN-PL-15-00	BEBEDERO CANINO	publish	length	Largo	0.40 m	0.40		m	post_excerpt	high	1	Largo	0.40 m
6750	CAN-PL-15-00	BEBEDERO CANINO	publish	width	Ancho	0.20 m	0.20		m	post_excerpt	high	2	Ancho	0.20 m
6750	CAN-PL-15-00	BEBEDERO CANINO	publish	height	Alto	1.00 m	1.00		m	post_excerpt	high	3	Alto	1.00 m
6750	CAN-PL-15-00	BEBEDERO CANINO	publish	minimum_area	Área mínima	1.40 × 1.20 m	1.40	1.20	m	post_excerpt	high	4	Área mínima	1.40 X 1.20 m
6752	CAN-PL-05-00	SALTO DOBLE CANINO	publish	length	Largo	1.45 m	1.45		m	post_excerpt	high	1	Largo	1.45 m
6752	CAN-PL-05-00	SALTO DOBLE CANINO	publish	width	Ancho	0.80 m	0.80		m	post_excerpt	high	2	Ancho	0.80 m
6752	CAN-PL-05-00	SALTO DOBLE CANINO	publish	height	Alto	0.95 m	0.95		m	post_excerpt	high	3	Alto	0.95 m
6752	CAN-PL-05-00	SALTO DOBLE CANINO	publish	minimum_area	Área mínima	2.45 × 1.80 m	2.45	1.80	m	post_excerpt	high	4	Área mínima	2.45 X 1.80 m
6755	CAN-PL-11-00	MESA CANINA	publish	length	Largo	1.25 m	1.25		m	post_excerpt	high	1	Largo	1.25 m
6755	CAN-PL-11-00	MESA CANINA	publish	width	Ancho	1.25 m	1.25		m	post_excerpt	high	2	Ancho	1.25 m
6755	CAN-PL-11-00	MESA CANINA	publish	height	Alto	0.45 m	0.45		m	post_excerpt	high	3	Alto	0.45 m
6755	CAN-PL-11-00	MESA CANINA	publish	minimum_area	Área mínima	2.25 × 2.25 m	2.25	2.25	m	post_excerpt	high	4	Área mínima	2.25 X 2.25 m
6757	CAN-PL-08-00	GRADAS CANINO	publish	length	Largo	2.70 m	2.70		m	post_excerpt	high	1	Largo	2.70 m
6757	CAN-PL-08-00	GRADAS CANINO	publish	width	Ancho	0.55 m	0.55		m	post_excerpt	high	2	Ancho	0.55 m
6757	CAN-PL-08-00	GRADAS CANINO	publish	height	Alto	1.00 m	1.00		m	post_excerpt	high	3	Alto	1.00 m
6757	CAN-PL-08-00	GRADAS CANINO	publish	minimum_area	Área mínima	3.70 × 1.55 m	3.70	1.55	m	post_excerpt	high	4	Área mínima	3.70 X 1.55 m
6760	CAN-00-02-00	SLALOM CANINO	publish	length	Largo	6.65 m	6.65		m	post_excerpt	high	1	Largo	6.65 m
6760	CAN-00-02-00	SLALOM CANINO	publish	width	Ancho	0.05 m	0.05		m	post_excerpt	high	2	Ancho	0.05 m
6760	CAN-00-02-00	SLALOM CANINO	publish	height	Alto	1.00 m	1.00		m	post_excerpt	high	3	Alto	1.00 m
6760	CAN-00-02-00	SLALOM CANINO	publish	minimum_area	Área mínima	7.65 × 1.05 m	7.65	1.05	m	post_excerpt	high	4	Área mínima	7.65 X 1.05 m
6763	CAN-PM-01-00	PASARELA CANINO	publish	length	Largo	6.15 m	6.15		m	post_excerpt	high	1	Largo	6.15 m
6763	CAN-PM-01-00	PASARELA CANINO	publish	width	Ancho	0.30 m	0.30		m	post_excerpt	high	2	Ancho	0.30 m
6763	CAN-PM-01-00	PASARELA CANINO	publish	height	Alto	0.70 m	0.70		m	post_excerpt	high	3	Alto	0.70 m
6763	CAN-PM-01-00	PASARELA CANINO	publish	minimum_area	Área mínima	7.15 × 1.30 m	7.15	1.30	m	post_excerpt	high	4	Área mínima	7.15 X 1.30 m
6764	EOS-PR-19-00	Juego Parma (EOS-PR-19-00)	draft	length	Largo	6.50 m	6.50		m	post_excerpt	high	1	Largo	6.50 m
6764	EOS-PR-19-00	Juego Parma (EOS-PR-19-00)	draft	width	Ancho	7.45 m	7.45		m	post_excerpt	high	2	Ancho	7.45 m
6764	EOS-PR-19-00	Juego Parma (EOS-PR-19-00)	draft	height	Alto	4.44 m	4.44		m	post_excerpt	high	3	Alto	4.44 m
6764	EOS-PR-19-00	Juego Parma (EOS-PR-19-00)	draft	minimum_area	Área mínima	8.30 × 9.00 m	8.30	9.00	m	post_excerpt	high	4	Área mínima	8.30 x 9.00 m
6764	EOS-PR-19-00	Juego Parma (EOS-PR-19-00)	draft	capacity	Capacidad	20 personas	20		persona	post_excerpt	high	5	Capacidad	20 niños
6770	EOS-PR-23-00	Juego Pittsburgh (EOS-PR-23-00)	private	length	Largo	12.45 m	12.45		m	post_excerpt	high	1	Largo	12.45 m
6770	EOS-PR-23-00	Juego Pittsburgh (EOS-PR-23-00)	private	width	Ancho	6.80 m	6.80		m	post_excerpt	high	2	Ancho	6.80 m
6770	EOS-PR-23-00	Juego Pittsburgh (EOS-PR-23-00)	private	height	Alto	4.40 m	4.40		m	post_excerpt	high	3	Alto	4.40 m
6770	EOS-PR-23-00	Juego Pittsburgh (EOS-PR-23-00)	private	minimum_area	Área mínima	16.00 m × 10.40 m	16.00	10.40	m	post_excerpt	high	4	Área mínima	16.00 m x 10.40 m
6770	EOS-PR-23-00	Juego Pittsburgh (EOS-PR-23-00)	private	capacity	Capacidad	35 personas	35		persona	post_excerpt	high	5	Capacidad	35 niños
6783	MER-PR-07-00	Juego WINSTON	publish	length	Largo	11.4 m	11.4		m	post_excerpt	high	1	Largo	11.4 mts
6783	MER-PR-07-00	Juego WINSTON	publish	width	Ancho	8.6 m	8.6		m	post_excerpt	high	2	Ancho	8.6 mts
6783	MER-PR-07-00	Juego WINSTON	publish	height	Alto	4.5 m Área segura: 11.20 m × 13.70 m	4.5		m	post_excerpt	high	3	Alto	4.5 mts Área segura: 11.20 mts x 13.70 mts
6783	MER-PR-07-00	Juego WINSTON	publish	capacity	Capacidad	43 personas	43		persona	post_excerpt	high	4	Capacidad	43 niños
6783	MER-PR-07-00	Juego WINSTON	publish	recommended_age	Edad recomendada	6 - 12 años				post_excerpt	high	5	Edad	6 - 12 años
6785	MER-PR-06-00	Juego RUSSEL	publish	length	Largo	8.3 m	8.3		m	post_excerpt	high	1	Largo	8.3 mts
6785	MER-PR-06-00	Juego RUSSEL	publish	width	Ancho	6.1 m	6.1		m	post_excerpt	high	2	Ancho	6.1 mts
6785	MER-PR-06-00	Juego RUSSEL	publish	height	Alto	4.5 m Área segura: 8.15 m × 10.60 m	4.5		m	post_excerpt	high	3	Alto	4.5 mts Área segura: 8.15 mts x 10.60 mts
6785	MER-PR-06-00	Juego RUSSEL	publish	capacity	Capacidad	31 personas	31		persona	post_excerpt	high	4	Capacidad	31 niños
6785	MER-PR-06-00	Juego RUSSEL	publish	recommended_age	Edad recomendada	6 - 12 años				post_excerpt	high	5	Edad	6 - 12 años
6791	EOS-PR-22-00	Juego Pensilvania (EOS-PR-22-00)	private	length	Largo	11.20 m	11.20		m	post_excerpt	high	1	Largo	11.20 m
6791	EOS-PR-22-00	Juego Pensilvania (EOS-PR-22-00)	private	width	Ancho	6.10 m	6.10		m	post_excerpt	high	2	Ancho	6.10 m
6791	EOS-PR-22-00	Juego Pensilvania (EOS-PR-22-00)	private	height	Alto	4.50 m	4.50		m	post_excerpt	high	3	Alto	4.50 m
6791	EOS-PR-22-00	Juego Pensilvania (EOS-PR-22-00)	private	minimum_area	Área mínima	14.80 m × 9.70 m	14.80	9.70	m	post_excerpt	high	4	Área mínima	14.80 m x 9.70 m
6791	EOS-PR-22-00	Juego Pensilvania (EOS-PR-22-00)	private	capacity	Capacidad	30 personas	30		persona	post_excerpt	high	5	Capacidad	30 niños
6793	EOS-PR-29-00	Juego BALTIMORE BASIC	publish	length	Largo	5.26 m	5.26		m	post_excerpt	high	1	Largo	5.26 m
6793	EOS-PR-29-00	Juego BALTIMORE BASIC	publish	width	Ancho	3.12 m	3.12		m	post_excerpt	high	2	Ancho	3.12 m
6793	EOS-PR-29-00	Juego BALTIMORE BASIC	publish	height	Alto	3.60 m	3.60		m	post_excerpt	high	3	Alto	3.60 m
6793	EOS-PR-29-00	Juego BALTIMORE BASIC	publish	minimum_area	Área mínima	8.30 m × 8.25 m	8.30	8.25	m	post_excerpt	high	4	Área mínima	8.30 m x 8.25 m
6793	EOS-PR-29-00	Juego BALTIMORE BASIC	publish	capacity	Capacidad	10 personas	10		persona	post_excerpt	high	5	Capacidad	10 niños
6795	EOS-PR-28-00	Juego BALTIMORE	publish	length	Largo	10.20 m	10.20		m	post_excerpt	high	1	Largo	10.20 m
6795	EOS-PR-28-00	Juego BALTIMORE	publish	width	Ancho	6.90 m	6.90		m	post_excerpt	high	2	Ancho	6.90 m
6795	EOS-PR-28-00	Juego BALTIMORE	publish	height	Alto	3.60 m	3.60		m	post_excerpt	high	3	Alto	3.60 m
6795	EOS-PR-28-00	Juego BALTIMORE	publish	minimum_area	Área mínima	13.90 m × 10.55 m	13.90	10.55	m	post_excerpt	high	4	Área mínima	13.90 m x 10.55 m
6795	EOS-PR-28-00	Juego BALTIMORE	publish	capacity	Capacidad	24 personas	24		persona	post_excerpt	high	5	Capacidad	24 niños
6797	MEC-CR-01-00	Juego BOSTON	publish	length	Largo	9 m	9		m	post_excerpt	high	1	Largo	9 mts
6797	MEC-CR-01-00	Juego BOSTON	publish	width	Ancho	8.34 m	8.34		m	post_excerpt	high	2	Ancho	8.34 mts
6797	MEC-CR-01-00	Juego BOSTON	publish	height	Alto	4.1 m Área segura: 10.00 m × 12.00 m	4.1		m	post_excerpt	high	3	Alto	4.1 mts Área segura: 10.00 mts x 12.00 mts
6797	MEC-CR-01-00	Juego BOSTON	publish	capacity	Capacidad	30 personas	30		persona	post_excerpt	high	4	Capacidad	30 niños
6797	MEC-CR-01-00	Juego BOSTON	publish	recommended_age	Edad recomendada	6 - 12 años				post_excerpt	high	5	Edad	6 - 12 años
6810	BAN-00-04-00	BANCA CON PERFILES	publish	length	Largo	2.00 m	2.00		m	post_excerpt	high	1	Largo	2.00 m
6810	BAN-00-04-00	BANCA CON PERFILES	publish	width	Ancho	0.60 m	0.60		m	post_excerpt	high	2	Ancho	0.60 m
6810	BAN-00-04-00	BANCA CON PERFILES	publish	height	Alto	0.45 m	0.45		m	post_excerpt	high	3	Alto	0.45 m
6810	BAN-00-04-00	BANCA CON PERFILES	publish	capacity	Capacidad	4 personas	4		persona	post_excerpt	high	4	Capacidad	4 personas
6820	MUM-118-1-1	Mesa de Picnic	private	length	Largo	1.40 m	1.40		m	post_excerpt	high	1	Largo	1.40 m
6820	MUM-118-1-1	Mesa de Picnic	private	width	Ancho	1.40 m	1.40		m	post_excerpt	high	2	Ancho	1.40 m
6820	MUM-118-1-1	Mesa de Picnic	private	height	Alto	0.80 m	0.80		m	post_excerpt	high	3	Alto	0.80 m
6836	EOS-PR-15-03	Juego Arkansas (EOS-PR-15-03)	publish	length	Largo	11.40 m	11.40		m	post_excerpt	high	1	Largo	11.40 m
6836	EOS-PR-15-03	Juego Arkansas (EOS-PR-15-03)	publish	width	Ancho	5.15 m	5.15		m	post_excerpt	high	2	Ancho	5.15 m
6836	EOS-PR-15-03	Juego Arkansas (EOS-PR-15-03)	publish	height	Alto	3.72 m	3.72		m	post_excerpt	high	3	Alto	3.72 m
6836	EOS-PR-15-03	Juego Arkansas (EOS-PR-15-03)	publish	minimum_area	Área mínima	13.20 m × 6.95 m	13.20	6.95	m	post_excerpt	high	4	Área mínima	13.20 m x 6.95 m
6836	EOS-PR-15-03	Juego Arkansas (EOS-PR-15-03)	publish	capacity	Capacidad	22 personas	22		persona	post_excerpt	high	5	Capacidad	22 niños
6839	MEC-CR-04-00	Juego BARCELONA	publish	length	Largo	6.25 m	6.25		m	post_excerpt	high	1	Largo	6.25 mts
6839	MEC-CR-04-00	Juego BARCELONA	publish	width	Ancho	6.2 m	6.2		m	post_excerpt	high	2	Ancho	6.2 mts
6839	MEC-CR-04-00	Juego BARCELONA	publish	height	Alto	4.1 m Área segura: 8.40 m × 8.90 m	4.1		m	post_excerpt	high	3	Alto	4.1 mts Área segura: 8.40 mts x 8.90 mts
6839	MEC-CR-04-00	Juego BARCELONA	publish	capacity	Capacidad	25 personas	25		persona	post_excerpt	high	4	Capacidad	25 niños
6839	MEC-CR-04-00	Juego BARCELONA	publish	recommended_age	Edad recomendada	6 - 12 años				post_excerpt	high	5	Edad	6 - 12 años
6841	EOS-CR-02-00	Juego Britania (EOS-FV-02-00)	draft	length	Largo	10.90 m	10.90		m	post_excerpt	high	1	Largo	10.90 m
6841	EOS-CR-02-00	Juego Britania (EOS-FV-02-00)	draft	width	Ancho	6.50 m	6.50		m	post_excerpt	high	2	Ancho	6.50 m
6841	EOS-CR-02-00	Juego Britania (EOS-FV-02-00)	draft	height	Alto	5.09 m	5.09		m	post_excerpt	high	3	Alto	5.09 m
6841	EOS-CR-02-00	Juego Britania (EOS-FV-02-00)	draft	minimum_area	Área mínima	12.70 m × 8.30 m	12.70	8.30	m	post_excerpt	high	4	Área mínima	12.70 m x 8.30 m
6841	EOS-CR-02-00	Juego Britania (EOS-FV-02-00)	draft	capacity	Capacidad	35 personas	35		persona	post_excerpt	high	5	Capacidad	35 niños
6843	EOS-FV-03-00	Juego España (EOS-FV-03-00)	draft	length	Largo	15.15 m	15.15		m	post_excerpt	high	1	Largo	15.15 m
6843	EOS-FV-03-00	Juego España (EOS-FV-03-00)	draft	width	Ancho	6.50 m	6.50		m	post_excerpt	high	2	Ancho	6.50 m
6843	EOS-FV-03-00	Juego España (EOS-FV-03-00)	draft	height	Alto	4.90 m	4.90		m	post_excerpt	high	3	Alto	4.90 m
6843	EOS-FV-03-00	Juego España (EOS-FV-03-00)	draft	minimum_area	Área mínima	16.95 m × 8.30 m	16.95	8.30	m	post_excerpt	high	4	Área mínima	16.95 m x 8.30 m
6843	EOS-FV-03-00	Juego España (EOS-FV-03-00)	draft	capacity	Capacidad	45 personas	45		persona	post_excerpt	high	5	Capacidad	45 niños
6846	EOS-PR-32-00	Juego Misuri	private	length	Largo	10 m	10		m	post_excerpt	high	1	Largo	10 m
6846	EOS-PR-32-00	Juego Misuri	private	width	Ancho	9 m	9		m	post_excerpt	high	2	Ancho	9 m
6846	EOS-PR-32-00	Juego Misuri	private	height	Alto	3.72 m	3.72		m	post_excerpt	high	3	Alto	3.72 m
6846	EOS-PR-32-00	Juego Misuri	private	minimum_area	Área mínima	13.60 m × 12.80 m	13.60	12.80	m	post_excerpt	high	4	Área mínima	13.60 m x 12.80 m
6846	EOS-PR-32-00	Juego Misuri	private	capacity	Capacidad	40 personas	40		persona	post_excerpt	high	5	Capacidad	40 niños
6852	TEM-PL-09-20	Juego ROBOTO	publish	length	Largo	6 m	6		m	post_excerpt	high	1	Largo	6 mts
6852	TEM-PL-09-20	Juego ROBOTO	publish	width	Ancho	4.75 m	4.75		m	post_excerpt	high	2	Ancho	4.75 mts
6852	TEM-PL-09-20	Juego ROBOTO	publish	height	Alto	3.6 m Área segura: 9.30 m × 7.80 m	3.6		m	post_excerpt	high	3	Alto	3.6 mts Área segura: 9.30 mts x 7.80 mts
6852	TEM-PL-09-20	Juego ROBOTO	publish	capacity	Capacidad	25 personas	25		persona	post_excerpt	high	4	Capacidad	25 niños \n \n
6852	TEM-PL-09-20	Juego ROBOTO	publish	recommended_age	Edad recomendada	6 - 12 años				post_excerpt	high	5	Edad	6 - 12 años
6860	TEM-PL-03-00	Juego Cohete Espacial	publish	length	Largo	4.60 m	4.60		m	post_excerpt	high	1	Largo	4.60 m
6860	TEM-PL-03-00	Juego Cohete Espacial	publish	width	Ancho	4.60 m	4.60		m	post_excerpt	high	2	Ancho	4.60 m
6860	TEM-PL-03-00	Juego Cohete Espacial	publish	height	Alto	1.80 m	1.80		m	post_excerpt	high	3	Alto	1.80 m
6860	TEM-PL-03-00	Juego Cohete Espacial	publish	minimum_area	Área mínima	8.20 m × 8.20 m	8.20	8.20	m	post_excerpt	high	4	Área mínima	8.20 m x 8.20 m
6860	TEM-PL-03-00	Juego Cohete Espacial	publish	capacity	Capacidad	12 personas	12		persona	post_excerpt	high	5	Capacidad	12 niños
6872	TEM-PL-02-20	Juego NAVE ORION	publish	length	Largo	4.4 m	4.4		m	post_excerpt	high	1	Largo	4.4 mts
6872	TEM-PL-02-20	Juego NAVE ORION	publish	width	Ancho	4.35 m	4.35		m	post_excerpt	high	2	Ancho	4.35 mts
6872	TEM-PL-02-20	Juego NAVE ORION	publish	height	Alto	6.25 m Área segura: 8.50 m × 8.45 m	6.25		m	post_excerpt	high	3	Alto	6.25 mts Área segura: 8.50 mts x 8.45 mts
6872	TEM-PL-02-20	Juego NAVE ORION	publish	capacity	Capacidad	14 personas	14		persona	post_excerpt	high	4	Capacidad	14 niños
6872	TEM-PL-02-20	Juego NAVE ORION	publish	recommended_age	Edad recomendada	6 - 12 años				post_excerpt	high	5	Edad	6 - 12 años
6874	TEM-PR-03-20	Juego BARCO	publish	length	Largo	11.4 m	11.4		m	post_excerpt	high	1	Largo	11.4 mts
6874	TEM-PR-03-20	Juego BARCO	publish	width	Ancho	9.5 m	9.5		m	post_excerpt	high	2	Ancho	9.5 mts
6874	TEM-PR-03-20	Juego BARCO	publish	height	Alto	6.3 m Área segura: 14.85 m × 12.75 m	6.3		m	post_excerpt	high	3	Alto	6.3 mts Área segura: 14.85 mts x 12.75 mts
6874	TEM-PR-03-20	Juego BARCO	publish	capacity	Capacidad	50 personas	50		persona	post_excerpt	high	4	Capacidad	50 niños
6874	TEM-PR-03-20	Juego BARCO	publish	recommended_age	Edad recomendada	6 - 12 años				post_excerpt	high	5	Edad	6 - 12 años
6876	TEM-PR-04-20	Juego NAVIO	publish	length	Largo	13.1 m	13.1		m	post_excerpt	high	1	Largo	13.1 mts
